anonymous_user_id,order_count,charging_kwh,amount_paid,first_charge_date,last_charge_date,active_days,active_months
ANON_USER_09433,1,24.417,23.93,2024-10-05,2024-10-05,1,1
ANON_USER_09435,1,26.297,25.77,2024-08-01,2024-08-01,1,1
ANON_USER_09436,1,10.805,11.67,2024-11-17,2024-11-17,1,1
ANON_USER_09437,1,17.571,17.22,2024-08-06,2024-08-06,1,1
ANON_USER_09438,1,33.354,32.69,2024-07-29,2024-07-29,1,1
ANON_USER_09441,1,6.313,6.19,2024-09-11,2024-09-11,1,1
ANON_USER_09442,1,25.741,17.5,2024-12-28,2024-12-28,1,1
ANON_USER_09444,1,50.278,29.16,2024-12-25,2024-12-25,1,1
ANON_USER_09445,1,35.777,35.06,2024-09-13,2024-09-13,1,1
ANON_USER_09446,1,8.346,8.18,2024-08-01,2024-08-01,1,1
ANON_USER_09447,1,34.37,33.68,2024-08-05,2024-08-05,1,1
ANON_USER_09448,1,39.411,38.62,2024-09-17,2024-09-17,1,1
ANON_USER_09449,1,37.576,36.83,2024-09-05,2024-09-05,1,1
ANON_USER_09452,1,52.757,25.33,2024-12-09,2024-12-09,1,1
ANON_USER_09453,1,75.612,58.98,2024-11-01,2024-11-01,1,1
ANON_USER_09457,1,21.006,20.59,2024-09-05,2024-09-05,1,1
ANON_USER_09458,1,49.784,48.79,2024-10-09,2024-10-09,1,1
ANON_USER_09459,1,25.665,12.32,2024-12-28,2024-12-28,1,1
ANON_USER_09460,1,33.655,26.26,2024-12-22,2024-12-22,1,1
ANON_USER_09462,1,49.098,53.03,2024-12-28,2024-12-28,1,1
ANON_USER_09464,1,43.411,25.18,2024-12-23,2024-12-23,1,1
ANON_USER_09465,1,21.538,21.1,2024-08-20,2024-08-20,1,1
ANON_USER_09466,1,42.667,43.08,2024-11-13,2024-11-13,1,1
ANON_USER_09467,1,39.198,30.58,2024-12-27,2024-12-27,1,1
ANON_USER_09468,1,15.99,15.67,2024-09-01,2024-09-01,1,1
ANON_USER_09471,1,9.003,8.82,2024-10-28,2024-10-28,1,1
ANON_USER_09473,1,45.825,22.0,2024-12-15,2024-12-15,1,1
ANON_USER_09475,1,19.788,19.39,2024-09-23,2024-09-23,1,1
ANON_USER_09476,1,13.449,10.49,2024-11-17,2024-11-17,1,1
ANON_USER_09477,1,8.046,7.88,2024-08-30,2024-08-30,1,1
ANON_USER_09478,1,11.895,11.66,2024-08-14,2024-08-14,1,1
ANON_USER_09479,1,51.978,35.35,2025-01-06,2025-01-06,1,1
ANON_USER_09480,1,44.055,34.36,2024-11-21,2024-11-21,1,1
ANON_USER_09482,1,21.794,23.54,2024-11-01,2024-11-01,1,1
ANON_USER_09483,1,45.714,44.8,2024-08-10,2024-08-10,1,1
ANON_USER_09485,1,19.998,19.6,2024-10-06,2024-10-06,1,1
ANON_USER_09486,1,61.657,66.59,2024-12-13,2024-12-13,1,1
ANON_USER_09488,1,14.04,15.16,2024-12-25,2024-12-25,1,1
ANON_USER_09489,1,34.177,36.91,2024-11-24,2024-11-24,1,1
ANON_USER_09491,1,56.322,60.82,2024-12-22,2024-12-22,1,1
ANON_USER_09492,1,20.266,19.86,2024-07-27,2024-07-27,1,1
ANON_USER_09493,1,45.375,49.01,2024-11-03,2024-11-03,1,1
ANON_USER_09494,1,68.723,67.35,2024-09-18,2024-09-18,1,1
ANON_USER_09495,1,31.893,31.25,2024-09-20,2024-09-20,1,1
ANON_USER_09496,1,28.077,30.33,2024-12-03,2024-12-03,1,1
ANON_USER_09497,1,21.303,20.87,2024-09-16,2024-09-16,1,1
ANON_USER_09498,1,17.265,16.92,2024-08-22,2024-08-22,1,1
ANON_USER_09499,1,36.819,21.36,2024-12-30,2024-12-30,1,1
ANON_USER_09501,1,6.622,6.2,2024-12-01,2024-12-01,1,1
ANON_USER_09502,1,40.072,43.27,2024-07-19,2024-07-19,1,1
ANON_USER_09503,1,19.506,19.12,2024-09-02,2024-09-02,1,1
ANON_USER_09505,1,6.708,4.76,2024-11-02,2024-11-02,1,1
ANON_USER_09506,1,11.814,11.58,2024-07-26,2024-07-26,1,1
ANON_USER_09507,1,25.787,27.85,2024-11-02,2024-11-02,1,1
ANON_USER_09509,1,17.501,18.9,2024-11-29,2024-11-29,1,1
ANON_USER_09510,1,9.256,9.07,2024-07-29,2024-07-29,1,1
ANON_USER_09511,1,15.072,14.77,2024-10-07,2024-10-07,1,1
ANON_USER_09514,1,8.21,8.05,2024-08-23,2024-08-23,1,1
ANON_USER_09517,1,20.146,11.68,2025-01-02,2025-01-02,1,1
ANON_USER_09518,1,23.628,25.52,2024-12-27,2024-12-27,1,1
ANON_USER_09519,1,32.741,22.26,2024-12-29,2024-12-29,1,1
ANON_USER_09520,1,8.22,8.88,2024-12-28,2024-12-28,1,1
ANON_USER_09521,1,9.914,9.71,2024-08-06,2024-08-06,1,1
ANON_USER_09522,1,10.213,10.01,2024-08-21,2024-08-21,1,1
ANON_USER_09523,1,20.428,18.39,2024-10-06,2024-10-06,1,1
ANON_USER_09526,1,12.986,12.73,2024-09-26,2024-09-26,1,1
ANON_USER_09527,1,45.428,46.24,2025-01-02,2025-01-02,1,1
ANON_USER_09530,1,19.55,21.11,2024-12-18,2024-12-18,1,1
ANON_USER_09531,1,25.163,24.66,2024-08-03,2024-08-03,1,1
ANON_USER_09535,1,36.186,39.08,2024-12-30,2024-12-30,1,1
ANON_USER_09536,1,28.788,28.21,2024-08-03,2024-08-03,1,1
ANON_USER_09537,1,17.593,17.24,2024-09-09,2024-09-09,1,1
ANON_USER_09538,1,16.625,16.29,2024-10-02,2024-10-02,1,1
ANON_USER_09539,1,33.183,32.51,2024-09-24,2024-09-24,1,1
ANON_USER_09541,1,14.419,14.13,2024-10-27,2024-10-27,1,1
ANON_USER_09543,1,12.087,11.85,2024-07-31,2024-07-31,1,1
ANON_USER_09544,1,17.019,16.68,2024-09-24,2024-09-24,1,1
ANON_USER_09546,1,37.037,40.0,2024-07-19,2024-07-19,1,1
ANON_USER_09547,1,45.035,44.13,2024-10-05,2024-10-05,1,1
ANON_USER_09548,1,17.043,16.7,2024-08-26,2024-08-26,1,1
ANON_USER_09550,1,64.264,62.98,2024-08-31,2024-08-31,1,1
ANON_USER_09552,1,24.013,23.53,2024-09-06,2024-09-06,1,1
ANON_USER_09553,1,35.321,38.14,2024-12-05,2024-12-05,1,1
ANON_USER_09554,1,19.985,19.59,2024-10-07,2024-10-07,1,1
ANON_USER_09555,1,22.174,21.73,2024-10-06,2024-10-06,1,1
ANON_USER_09557,1,48.157,49.69,2024-11-26,2024-11-26,1,1
ANON_USER_09561,1,53.556,41.77,2025-01-05,2025-01-05,1,1
ANON_USER_09563,1,7.46,8.05,2024-07-21,2024-07-21,1,1
ANON_USER_09564,1,39.089,38.31,2024-08-16,2024-08-16,1,1
ANON_USER_09565,1,48.53,47.56,2024-09-23,2024-09-23,1,1
ANON_USER_09566,1,26.807,26.27,2024-10-07,2024-10-07,1,1
ANON_USER_09567,1,19.421,19.03,2024-08-21,2024-08-21,1,1
ANON_USER_09568,1,39.7,38.91,2024-10-13,2024-10-13,1,1
ANON_USER_09569,1,27.115,26.57,2024-08-23,2024-08-23,1,1
ANON_USER_09571,1,25.036,27.04,2024-11-02,2024-11-02,1,1
ANON_USER_09572,1,41.615,24.13,2024-12-23,2024-12-23,1,1
ANON_USER_09573,1,62.994,61.73,2024-10-02,2024-10-02,1,1
ANON_USER_09574,1,72.357,70.91,2024-10-02,2024-10-02,1,1
ANON_USER_09575,1,44.922,44.02,2024-09-14,2024-09-14,1,1
ANON_USER_09576,1,15.058,14.75,2024-09-30,2024-09-30,1,1
ANON_USER_09579,1,10.171,9.96,2024-08-27,2024-08-27,1,1
ANON_USER_09580,1,18.581,15.27,2024-12-22,2024-12-22,1,1
ANON_USER_09581,1,10.459,10.17,2024-10-24,2024-10-24,1,1
ANON_USER_09582,1,13.402,7.78,2025-01-01,2025-01-01,1,1
ANON_USER_09583,1,15.46,15.15,2024-10-04,2024-10-04,1,1
ANON_USER_09584,1,39.495,42.66,2024-11-20,2024-11-20,1,1
ANON_USER_09586,1,37.293,40.28,2024-12-23,2024-12-23,1,1
ANON_USER_09590,1,59.694,58.5,2024-08-25,2024-08-25,1,1
ANON_USER_09592,1,28.96,28.38,2024-09-25,2024-09-25,1,1
ANON_USER_09593,1,16.994,16.65,2024-08-24,2024-08-24,1,1
ANON_USER_09594,1,36.248,35.52,2024-08-19,2024-08-19,1,1
ANON_USER_09595,1,41.22,40.4,2024-09-28,2024-09-28,1,1
ANON_USER_09596,1,22.464,22.02,2024-07-24,2024-07-24,1,1
ANON_USER_09597,1,74.76,73.27,2024-10-20,2024-10-20,1,1
ANON_USER_09598,1,42.621,46.03,2024-11-10,2024-11-10,1,1
ANON_USER_09599,1,14.689,14.4,2024-09-13,2024-09-13,1,1
ANON_USER_09601,1,44.89,43.99,2024-09-16,2024-09-16,1,1
ANON_USER_09604,1,27.023,29.18,2024-11-20,2024-11-20,1,1
ANON_USER_09606,1,4.023,4.34,2024-12-28,2024-12-28,1,1
ANON_USER_09608,1,15.088,16.29,2024-12-07,2024-12-07,1,1
ANON_USER_09609,1,19.843,19.45,2024-08-01,2024-08-01,1,1
ANON_USER_09611,1,18.985,18.61,2024-08-25,2024-08-25,1,1
ANON_USER_09612,1,41.566,40.74,2024-09-21,2024-09-21,1,1
ANON_USER_09613,1,21.643,13.15,2024-12-01,2024-12-01,1,1
ANON_USER_09614,1,9.858,10.64,2024-12-26,2024-12-26,1,1
ANON_USER_09617,1,18.602,18.23,2024-08-21,2024-08-21,1,1
ANON_USER_09618,1,27.892,30.13,2024-12-25,2024-12-25,1,1
ANON_USER_09621,1,3.547,3.83,2024-11-28,2024-11-28,1,1
ANON_USER_09623,1,50.673,49.66,2024-09-05,2024-09-05,1,1
ANON_USER_09625,1,54.282,53.19,2024-09-02,2024-09-02,1,1
ANON_USER_09626,1,13.73,13.46,2024-10-04,2024-10-04,1,1
ANON_USER_09627,1,19.273,18.89,2024-09-08,2024-09-08,1,1
ANON_USER_09628,1,57.636,56.48,2024-08-17,2024-08-17,1,1
ANON_USER_09629,1,26.081,28.16,2024-07-22,2024-07-22,1,1
ANON_USER_09630,1,35.627,34.91,2024-09-30,2024-09-30,1,1
ANON_USER_09631,1,42.206,45.58,2024-11-09,2024-11-09,1,1
ANON_USER_09636,1,11.689,11.46,2024-09-19,2024-09-19,1,1
ANON_USER_09637,1,20.023,21.62,2024-12-20,2024-12-20,1,1
ANON_USER_09639,1,7.669,7.51,2024-08-24,2024-08-24,1,1
ANON_USER_09640,1,18.635,20.12,2024-07-21,2024-07-21,1,1
ANON_USER_09641,1,35.794,35.07,2024-08-05,2024-08-05,1,1
ANON_USER_09642,1,19.882,21.47,2024-11-03,2024-11-03,1,1
ANON_USER_09643,1,33.708,33.04,2024-09-28,2024-09-28,1,1
ANON_USER_09645,1,31.855,31.22,2024-10-03,2024-10-03,1,1
ANON_USER_09646,1,54.848,53.75,2024-10-27,2024-10-27,1,1
ANON_USER_09647,1,6.554,7.08,2024-12-29,2024-12-29,1,1
ANON_USER_09648,1,10.34,11.16,2024-12-08,2024-12-08,1,1
ANON_USER_09649,1,49.345,48.36,2024-10-09,2024-10-09,1,1
ANON_USER_09651,1,25.842,25.33,2024-10-17,2024-10-17,1,1
ANON_USER_09654,1,3.203,3.14,2024-08-16,2024-08-16,1,1
ANON_USER_09658,1,53.859,52.78,2024-07-25,2024-07-25,1,1
ANON_USER_09659,1,15.097,14.8,2024-09-23,2024-09-23,1,1
ANON_USER_09662,1,16.643,17.98,2024-11-08,2024-11-08,1,1
ANON_USER_09663,1,14.663,14.37,2024-08-19,2024-08-19,1,1
ANON_USER_09665,1,53.13,41.44,2024-11-06,2024-11-06,1,1
ANON_USER_09666,1,18.634,20.12,2024-11-28,2024-11-28,1,1
ANON_USER_09667,1,49.453,48.47,2024-08-23,2024-08-23,1,1
ANON_USER_09668,1,30.865,33.34,2024-11-18,2024-11-18,1,1
ANON_USER_09669,1,44.959,35.07,2024-11-25,2024-11-25,1,1
ANON_USER_09671,1,19.327,18.94,2024-10-01,2024-10-01,1,1
ANON_USER_09674,1,24.581,26.54,2024-07-14,2024-07-14,1,1
ANON_USER_09675,1,12.964,14.0,2024-12-09,2024-12-09,1,1
ANON_USER_09676,1,19.129,17.95,2024-08-26,2024-08-26,1,1
ANON_USER_09678,1,18.474,18.11,2024-07-28,2024-07-28,1,1
ANON_USER_09679,1,74.413,78.94,2024-12-02,2024-12-02,1,1
ANON_USER_09680,1,60.491,59.28,2024-10-01,2024-10-01,1,1
ANON_USER_09682,1,8.125,6.34,2024-12-01,2024-12-01,1,1
ANON_USER_09684,1,62.906,61.65,2024-08-05,2024-08-05,1,1
ANON_USER_09685,1,24.669,26.64,2024-11-01,2024-11-01,1,1
ANON_USER_09687,1,39.358,37.62,2024-10-05,2024-10-05,1,1
ANON_USER_09688,1,40.151,39.35,2024-08-26,2024-08-26,1,1
ANON_USER_09689,1,42.317,41.48,2024-08-03,2024-08-03,1,1
ANON_USER_09692,1,16.463,17.78,2024-11-27,2024-11-27,1,1
ANON_USER_09693,1,30.858,30.24,2024-10-08,2024-10-08,1,1
ANON_USER_09695,1,15.799,12.32,2024-10-25,2024-10-25,1,1
ANON_USER_09697,1,47.863,27.76,2024-12-28,2024-12-28,1,1
ANON_USER_09699,1,8.621,9.31,2024-11-19,2024-11-19,1,1
ANON_USER_09700,1,31.665,31.03,2024-10-05,2024-10-05,1,1
ANON_USER_09703,1,8.596,8.43,2024-09-19,2024-09-19,1,1
ANON_USER_09704,1,31.576,34.11,2024-12-20,2024-12-20,1,1
ANON_USER_09705,1,58.27,57.1,2024-08-24,2024-08-24,1,1
ANON_USER_09707,1,38.847,38.07,2024-09-19,2024-09-19,1,1
ANON_USER_09708,1,34.214,33.53,2024-09-14,2024-09-14,1,1
ANON_USER_09710,1,21.727,23.47,2024-11-03,2024-11-03,1,1
ANON_USER_09711,1,15.469,15.16,2024-10-05,2024-10-05,1,1
ANON_USER_09713,1,13.777,13.48,2024-08-07,2024-08-07,1,1
ANON_USER_09714,1,44.049,47.57,2024-12-14,2024-12-14,1,1
ANON_USER_09715,1,10.721,10.51,2024-10-05,2024-10-05,1,1
ANON_USER_09717,1,36.396,35.67,2024-09-10,2024-09-10,1,1
ANON_USER_09718,1,13.841,14.94,2024-12-06,2024-12-06,1,1
ANON_USER_09719,1,15.936,17.21,2024-11-16,2024-11-16,1,1
ANON_USER_09720,1,33.5,36.18,2025-01-05,2025-01-05,1,1
ANON_USER_09721,1,20.605,20.19,2024-08-11,2024-08-11,1,1
ANON_USER_09723,1,10.27,11.09,2024-11-16,2024-11-16,1,1
ANON_USER_09725,1,14.257,13.97,2024-09-06,2024-09-06,1,1
ANON_USER_09727,1,31.322,33.82,2024-11-04,2024-11-04,1,1
ANON_USER_09728,1,16.354,16.03,2024-09-28,2024-09-28,1,1
ANON_USER_09729,1,32.129,31.49,2024-08-23,2024-08-23,1,1
ANON_USER_09730,1,10.988,10.77,2024-08-02,2024-08-02,1,1
ANON_USER_09731,1,28.525,27.95,2024-08-04,2024-08-04,1,1
ANON_USER_09732,1,11.665,11.43,2024-10-01,2024-10-01,1,1
ANON_USER_09734,1,51.933,35.32,2024-12-13,2024-12-13,1,1
ANON_USER_09735,1,50.302,39.23,2024-11-19,2024-11-19,1,1
ANON_USER_09736,1,12.707,13.72,2024-11-26,2024-11-26,1,1
ANON_USER_09737,1,16.977,16.64,2024-10-29,2024-10-29,1,1
ANON_USER_09738,1,15.279,14.98,2024-10-27,2024-10-27,1,1
ANON_USER_09740,1,67.06,52.31,2024-12-23,2024-12-23,1,1
ANON_USER_09741,1,64.644,63.35,2024-10-02,2024-10-02,1,1
ANON_USER_09742,1,8.295,8.13,2024-09-13,2024-09-13,1,1
ANON_USER_09744,1,21.698,16.93,2024-12-13,2024-12-13,1,1
ANON_USER_09745,1,11.84,11.61,2024-07-28,2024-07-28,1,1
ANON_USER_09746,1,49.529,38.64,2024-10-24,2024-10-24,1,1
ANON_USER_09747,1,12.723,13.74,2024-07-21,2024-07-21,1,1
ANON_USER_09748,1,47.992,51.84,2024-12-04,2024-12-04,1,1
ANON_USER_09749,1,47.239,43.26,2024-12-24,2024-12-24,1,1
ANON_USER_09751,1,47.625,27.62,2025-01-06,2025-01-06,1,1
ANON_USER_09752,1,14.407,14.12,2024-08-20,2024-08-20,1,1
ANON_USER_09754,1,40.302,43.52,2024-12-05,2024-12-05,1,1
ANON_USER_09756,1,15.842,17.11,2024-11-17,2024-11-17,1,1
ANON_USER_09757,1,5.671,6.12,2024-11-11,2024-11-11,1,1
ANON_USER_09759,1,12.854,12.6,2024-09-06,2024-09-06,1,1
ANON_USER_09762,1,27.362,26.82,2024-10-20,2024-10-20,1,1
ANON_USER_09763,1,35.217,27.47,2024-11-01,2024-11-01,1,1
ANON_USER_09764,1,18.812,20.32,2024-11-04,2024-11-04,1,1
ANON_USER_09765,1,53.546,41.77,2024-11-04,2024-11-04,1,1
ANON_USER_09766,1,30.535,32.98,2024-07-14,2024-07-14,1,1
ANON_USER_09768,1,33.911,16.27,2024-12-08,2024-12-08,1,1
ANON_USER_09769,1,56.714,55.58,2024-10-06,2024-10-06,1,1
ANON_USER_09770,1,21.876,23.63,2024-12-29,2024-12-29,1,1
ANON_USER_09771,1,9.458,9.27,2024-10-02,2024-10-02,1,1
ANON_USER_09772,1,69.149,67.76,2024-08-17,2024-08-17,1,1
ANON_USER_09773,1,19.768,19.37,2024-10-02,2024-10-02,1,1
ANON_USER_09774,1,34.807,34.11,2024-09-30,2024-09-30,1,1
ANON_USER_09775,1,28.354,27.78,2024-10-31,2024-10-31,1,1
ANON_USER_09776,1,14.775,14.48,2024-09-01,2024-09-01,1,1
ANON_USER_09777,1,32.265,31.62,2024-10-29,2024-10-29,1,1
ANON_USER_09778,1,8.377,6.43,2024-11-17,2024-11-17,1,1
ANON_USER_09781,1,52.606,56.81,2024-11-02,2024-11-02,1,1
ANON_USER_09782,1,44.102,47.63,2024-11-20,2024-11-20,1,1
ANON_USER_09783,1,26.749,26.21,2024-10-02,2024-10-02,1,1
ANON_USER_09784,1,45.811,44.9,2024-10-22,2024-10-22,1,1
ANON_USER_09785,1,16.035,15.71,2024-09-24,2024-09-24,1,1
ANON_USER_09789,1,35.066,37.87,2024-11-03,2024-11-03,1,1
ANON_USER_09790,1,11.622,12.44,2025-01-03,2025-01-03,1,1
ANON_USER_09791,1,12.541,12.29,2024-10-21,2024-10-21,1,1
ANON_USER_09792,1,44.318,43.43,2024-10-25,2024-10-25,1,1
ANON_USER_09795,1,31.046,33.53,2024-12-21,2024-12-21,1,1
ANON_USER_09796,1,17.839,19.26,2024-11-13,2024-11-13,1,1
ANON_USER_09799,1,6.957,6.82,2024-10-03,2024-10-03,1,1
ANON_USER_09800,1,35.594,34.88,2024-09-03,2024-09-03,1,1
ANON_USER_09801,1,12.579,13.58,2024-07-14,2024-07-14,1,1
ANON_USER_09803,1,9.092,9.82,2024-12-11,2024-12-11,1,1
ANON_USER_09807,1,28.034,27.47,2024-08-22,2024-08-22,1,1
ANON_USER_09808,1,16.524,10.89,2024-12-13,2024-12-13,1,1
ANON_USER_09809,1,4.332,4.25,2024-08-06,2024-08-06,1,1
ANON_USER_09810,1,21.252,20.83,2024-08-26,2024-08-26,1,1
ANON_USER_09812,1,37.032,36.29,2024-10-14,2024-10-14,1,1
ANON_USER_09813,1,7.076,6.94,2024-10-06,2024-10-06,1,1
ANON_USER_09814,1,34.082,36.8,2024-07-23,2024-07-23,1,1
ANON_USER_09815,1,52.661,51.6,2024-10-07,2024-10-07,1,1
ANON_USER_09816,1,38.25,37.49,2024-10-02,2024-10-02,1,1
ANON_USER_09817,1,14.822,16.0,2024-12-02,2024-12-02,1,1
ANON_USER_09818,1,14.553,15.72,2024-12-02,2024-12-02,1,1
ANON_USER_09820,1,17.039,16.7,2024-08-26,2024-08-26,1,1
ANON_USER_09821,1,27.891,27.33,2024-10-06,2024-10-06,1,1
ANON_USER_09822,1,21.303,20.87,2024-10-01,2024-10-01,1,1
ANON_USER_09824,1,14.435,13.34,2024-09-03,2024-09-03,1,1
ANON_USER_09825,1,20.009,21.61,2024-12-24,2024-12-24,1,1
ANON_USER_09828,1,11.075,10.86,2024-08-31,2024-08-31,1,1
ANON_USER_09829,1,19.167,18.78,2024-10-18,2024-10-18,1,1
ANON_USER_09830,1,24.491,26.45,2024-12-20,2024-12-20,1,1
ANON_USER_09831,1,48.67,47.69,2024-08-14,2024-08-14,1,1
ANON_USER_09835,1,37.38,40.37,2024-12-19,2024-12-19,1,1
ANON_USER_09836,1,17.809,17.42,2024-10-01,2024-10-01,1,1
ANON_USER_09838,1,47.879,51.71,2024-07-21,2024-07-21,1,1
ANON_USER_09839,1,15.858,15.54,2024-10-01,2024-10-01,1,1
ANON_USER_09840,1,22.204,23.98,2024-12-26,2024-12-26,1,1
ANON_USER_09841,1,31.792,34.34,2024-12-17,2024-12-17,1,1
ANON_USER_09843,1,52.672,51.61,2024-08-12,2024-08-12,1,1
ANON_USER_09845,1,19.202,18.82,2024-08-13,2024-08-13,1,1
ANON_USER_09846,1,34.38,33.69,2024-10-06,2024-10-06,1,1
ANON_USER_09847,1,14.425,15.58,2024-11-02,2024-11-02,1,1
ANON_USER_09848,1,30.332,32.76,2024-11-14,2024-11-14,1,1
ANON_USER_09850,1,12.599,12.35,2024-09-20,2024-09-20,1,1
ANON_USER_09851,1,23.576,25.47,2024-11-13,2024-11-13,1,1
ANON_USER_09853,1,40.184,43.4,2024-11-08,2024-11-08,1,1
ANON_USER_09854,1,11.051,11.93,2024-11-14,2024-11-14,1,1
ANON_USER_09856,1,18.286,17.92,2024-10-20,2024-10-20,1,1
ANON_USER_09857,1,15.307,16.53,2024-12-11,2024-12-11,1,1
ANON_USER_09858,1,12.297,12.05,2024-10-07,2024-10-07,1,1
ANON_USER_09859,1,37.423,36.67,2024-09-02,2024-09-02,1,1
ANON_USER_09861,1,22.222,21.78,2024-08-06,2024-08-06,1,1
ANON_USER_09862,1,12.078,11.84,2024-09-06,2024-09-06,1,1
ANON_USER_09863,1,22.713,22.26,2024-08-01,2024-08-01,1,1
ANON_USER_09864,1,31.099,30.48,2024-08-16,2024-08-16,1,1
ANON_USER_09865,1,32.317,31.68,2024-08-18,2024-08-18,1,1
ANON_USER_09866,1,18.922,18.54,2024-08-19,2024-08-19,1,1
ANON_USER_09867,1,21.402,16.69,2024-11-03,2024-11-03,1,1
ANON_USER_09868,1,8.66,8.48,2024-09-05,2024-09-05,1,1
ANON_USER_09869,1,10.376,11.21,2024-12-22,2024-12-22,1,1
ANON_USER_09870,1,27.042,29.21,2024-12-05,2024-12-05,1,1
ANON_USER_09871,1,24.053,23.57,2024-09-01,2024-09-01,1,1
ANON_USER_09872,1,23.804,23.32,2024-08-06,2024-08-06,1,1
ANON_USER_09875,1,37.44,36.7,2024-09-15,2024-09-15,1,1
ANON_USER_09878,1,28.995,31.32,2024-12-14,2024-12-14,1,1
ANON_USER_09879,1,32.181,31.53,2024-10-08,2024-10-08,1,1
ANON_USER_09880,1,28.542,27.97,2024-08-17,2024-08-17,1,1
ANON_USER_09883,1,13.324,13.06,2024-09-23,2024-09-23,1,1
ANON_USER_09884,1,28.397,27.83,2024-08-17,2024-08-17,1,1
ANON_USER_09885,1,35.781,35.06,2024-08-08,2024-08-08,1,1
ANON_USER_09887,1,18.247,17.88,2024-10-01,2024-10-01,1,1
ANON_USER_09889,1,26.84,28.98,2024-12-28,2024-12-28,1,1
ANON_USER_09891,1,30.271,27.89,2024-12-07,2024-12-07,1,1
ANON_USER_09893,1,5.986,6.4,2024-11-12,2024-11-12,1,1
ANON_USER_09895,1,33.578,32.91,2024-10-21,2024-10-21,1,1
ANON_USER_09897,1,60.061,64.87,2025-01-01,2025-01-01,1,1
ANON_USER_09898,1,6.133,6.01,2024-09-01,2024-09-01,1,1
ANON_USER_09900,1,44.639,48.21,2024-11-03,2024-11-03,1,1
ANON_USER_09901,1,22.479,24.28,2024-12-28,2024-12-28,1,1
ANON_USER_09902,1,12.286,13.27,2024-12-04,2024-12-04,1,1
ANON_USER_09903,1,56.98,55.84,2024-10-11,2024-10-11,1,1
ANON_USER_09907,1,29.289,28.7,2024-08-15,2024-08-15,1,1
ANON_USER_09909,1,19.928,21.53,2024-12-23,2024-12-23,1,1
ANON_USER_09910,1,10.195,7.96,2024-12-27,2024-12-27,1,1
ANON_USER_09912,1,11.123,10.9,2024-10-01,2024-10-01,1,1
ANON_USER_09913,1,10.342,10.14,2024-10-18,2024-10-18,1,1
ANON_USER_09916,1,31.922,34.47,2024-12-03,2024-12-03,1,1
ANON_USER_09917,1,39.427,26.81,2024-12-17,2024-12-17,1,1
ANON_USER_09918,1,18.96,18.58,2024-07-23,2024-07-23,1,1
ANON_USER_09920,1,34.597,37.37,2024-11-30,2024-11-30,1,1
ANON_USER_09921,1,18.084,17.73,2024-09-04,2024-09-04,1,1
ANON_USER_09923,1,21.91,21.47,2024-08-17,2024-08-17,1,1
ANON_USER_09924,1,58.811,57.63,2024-08-16,2024-08-16,1,1
ANON_USER_09925,1,13.592,13.32,2024-09-30,2024-09-30,1,1
ANON_USER_09926,1,13.923,13.03,2025-01-05,2025-01-05,1,1
ANON_USER_09927,1,40.655,39.84,2024-10-04,2024-10-04,1,1
ANON_USER_09929,1,24.119,26.05,2024-11-03,2024-11-03,1,1
ANON_USER_09930,1,41.642,40.81,2024-08-20,2024-08-20,1,1
ANON_USER_09932,1,18.795,18.42,2024-10-24,2024-10-24,1,1
ANON_USER_09933,1,84.885,83.19,2024-10-22,2024-10-22,1,1
ANON_USER_09934,1,28.469,27.9,2024-10-07,2024-10-07,1,1
ANON_USER_09937,1,6.619,6.49,2024-10-02,2024-10-02,1,1
ANON_USER_09939,1,43.349,42.48,2024-09-23,2024-09-23,1,1
ANON_USER_09941,1,3.057,3.3,2024-11-20,2024-11-20,1,1
ANON_USER_09942,1,29.921,32.31,2024-12-05,2024-12-05,1,1
ANON_USER_09943,1,14.161,15.3,2024-12-22,2024-12-22,1,1
ANON_USER_09944,1,47.446,46.5,2024-09-26,2024-09-26,1,1
ANON_USER_09946,1,7.874,7.72,2024-08-09,2024-08-09,1,1
ANON_USER_09947,1,15.619,15.31,2024-10-03,2024-10-03,1,1
ANON_USER_09948,1,42.184,41.34,2024-10-02,2024-10-02,1,1
ANON_USER_09950,1,10.903,10.68,2024-08-19,2024-08-19,1,1
ANON_USER_09951,1,28.72,28.15,2024-10-02,2024-10-02,1,1
ANON_USER_09953,1,9.731,6.62,2024-12-17,2024-12-17,1,1
ANON_USER_09955,1,76.848,75.31,2024-08-27,2024-08-27,1,1
ANON_USER_09956,1,55.547,54.43,2024-08-30,2024-08-30,1,1
ANON_USER_09957,1,21.668,23.4,2024-11-06,2024-11-06,1,1
ANON_USER_09958,1,67.951,66.6,2024-10-01,2024-10-01,1,1
ANON_USER_09959,1,28.589,28.02,2024-08-16,2024-08-16,1,1
ANON_USER_09960,1,18.491,14.42,2024-12-18,2024-12-18,1,1
ANON_USER_09962,1,16.531,16.2,2024-09-08,2024-09-08,1,1
ANON_USER_09963,1,45.42,44.51,2024-09-17,2024-09-17,1,1
ANON_USER_09964,1,10.764,11.63,2024-11-24,2024-11-24,1,1
ANON_USER_09965,1,7.314,7.17,2024-10-12,2024-10-12,1,1
ANON_USER_09966,1,49.644,48.65,2024-08-16,2024-08-16,1,1
ANON_USER_09967,1,8.08,7.92,2024-08-23,2024-08-23,1,1
ANON_USER_09968,1,19.804,13.47,2024-12-25,2024-12-25,1,1
ANON_USER_09969,1,26.59,26.06,2024-08-16,2024-08-16,1,1
